cores, tasks, nodes, edgep, objro, growf,  util, sched, mhigh, mlow,  cavg,  lavg
    5,    10,    50,   0.7,   0.8,   0.5,   2.0,     1,   000,  005,2532.11,2010.51
    5,    10,    50,   0.7,   0.8,   0.5,   2.5,     1,   000,  005,2532.11,2010.51
    5,    10,    50,   0.7,   0.8,   0.5,   3.0,     0,   000,  005,2532.11,2010.51
    5,    10,    50,   0.7,   0.8,   0.5,   3.5,     0,   000,  005,2532.11,2010.51
    5,    10,    50,   0.7,   0.8,   0.5,   4.0,     0,   000,  005,2532.11,2010.51
    5,    10,    50,   0.7,   0.8,   0.5,   4.5,     0,   000,  005,2532.11,2010.51
    5,    10,    50,   0.7,   0.8,   0.5,   5.0,     0,   000,  005,2532.11,2010.51
    5,    10,    50,   0.7,   0.8,   0.5,   5.5,     0,   001,  004,2532.11,2010.51
    5,    10,    50,   0.7,   0.8,   0.5,   6.0,     0,   002,  003,2532.11,2010.51
    5,    10,    50,   0.7,   0.8,   0.6,    .5,     1,   000,  005,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   1.0,     1,   000,  005,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   1.5,     1,   000,  005,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   2.0,     1,   000,  005,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   2.5,     1,   000,  005,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   3.0,     0,   000,  005,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   3.5,     0,   000,  005,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   4.0,     0,   000,  005,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   4.5,     0,   000,  005,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   5.0,     0,   000,  005,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   5.5,     0,   001,  004,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.6,   6.0,     0,   002,  003,2536.46,2014.81
    5,    10,    50,   0.7,   0.8,   0.7,    .5,     1,   000,  005,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   1.0,     1,   000,  005,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   1.5,     1,   000,  005,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   2.0,     1,   000,  005,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   2.5,     1,   000,  005,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   3.0,     0,   000,  005,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   3.5,     0,   000,  005,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   4.0,     0,   000,  005,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   4.5,     0,   000,  005,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   5.0,     0,   000,  005,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   5.5,     0,   001,  004,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.7,   6.0,     0,   002,  003,2540.82,2019.11
    5,    10,    50,   0.7,   0.8,   0.8,    .5,     1,   000,  005,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   1.0,     1,   000,  005,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   1.5,     1,   000,  005,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   2.0,     1,   000,  005,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   2.5,     1,   000,  005,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   3.0,     0,   000,  005,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   3.5,     0,   000,  005,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   4.0,     0,   000,  005,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   4.5,     0,   000,  005,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   5.0,     0,   000,  005,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   5.5,     0,   001,  004,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.8,   6.0,     0,   002,  003,2545.17,2023.41
    5,    10,    50,   0.7,   0.8,   0.9,    .5,     1,   000,  005,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   1.0,     1,   000,  005,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   1.5,     1,   000,  005,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   2.0,     1,   000,  005,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   2.5,     1,   000,  005,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   3.0,     0,   000,  005,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   3.5,     0,   000,  005,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   4.0,     0,   000,  005,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   4.5,     0,   000,  005,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   5.0,     0,   000,  005,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   5.5,     0,   001,  004,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   0.9,   6.0,     0,   002,  003,2549.52,2027.71
    5,    10,    50,   0.7,   0.8,   1.0,    .5,     1,   000,  005,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   1.0,     1,   000,  005,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   1.5,     1,   000,  005,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   2.0,     1,   000,  005,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   2.5,     1,   000,  005,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   3.0,     0,   000,  005,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   3.5,     0,   000,  005,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   4.0,     0,   000,  005,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   4.5,     0,   000,  005,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   5.0,     0,   000,  005,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   5.5,     0,   001,  004,2553.88,2032.01
    5,    10,    50,   0.7,   0.8,   1.0,   6.0,     0,   002,  003,2553.88,2032.01
    5,    10,    50,   0.7,   0.9,   0.1,    .5,     1,   000,  005,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   1.0,     1,   000,  005,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   1.5,     1,   000,  005,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   2.0,     1,   000,  005,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   2.5,     1,   000,  005,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   3.0,     0,   000,  005,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   3.5,     0,   000,  005,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   4.0,     0,   000,  005,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   4.5,     0,   000,  005,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   5.0,     0,   000,  005,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   5.5,     0,   001,  004,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.1,   6.0,     0,   002,  003,2681.40,2200.03
    5,    10,    50,   0.7,   0.9,   0.2,    .5,     1,   000,  005,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   1.0,     1,   000,  005,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   1.5,     1,   000,  005,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   2.0,     1,   000,  005,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   2.5,     1,   000,  005,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   3.0,     0,   000,  005,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   3.5,     0,   000,  005,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   4.0,     0,   000,  005,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   4.5,     0,   000,  005,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   5.0,     0,   000,  005,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   5.5,     0,   001,  004,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.2,   6.0,     0,   002,  003,2686.83,2205.46
    5,    10,    50,   0.7,   0.9,   0.3,    .5,     1,   000,  005,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   1.0,     1,   000,  005,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   1.5,     1,   000,  005,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   2.0,     1,   000,  005,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   2.5,     1,   000,  005,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   3.0,     0,   000,  005,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   3.5,     0,   000,  005,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   4.0,     0,   000,  005,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   4.5,     0,   000,  005,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   5.0,     0,   000,  005,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   5.5,     0,   001,  004,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.3,   6.0,     0,   002,  003,2692.25,2210.88
    5,    10,    50,   0.7,   0.9,   0.4,    .5,     1,   000,  005,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   1.0,     1,   000,  005,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   1.5,     1,   000,  005,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   2.0,     1,   000,  005,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   2.5,     1,   000,  005,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   3.0,     0,   000,  005,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   3.5,     0,   000,  005,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   4.0,     0,   000,  005,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   4.5,     0,   000,  005,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   5.0,     0,   000,  005,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   5.5,     0,   001,  004,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.4,   6.0,     0,   002,  003,2697.68,2216.30
    5,    10,    50,   0.7,   0.9,   0.5,    .5,     1,   000,  005,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   1.0,     1,   000,  005,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   1.5,     1,   000,  005,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   2.0,     1,   000,  005,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   2.5,     1,   000,  005,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   3.0,     0,   000,  005,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   3.5,     0,   000,  005,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   4.0,     0,   000,  005,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   4.5,     0,   000,  005,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   5.0,     0,   000,  005,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   5.5,     0,   001,  004,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.5,   6.0,     0,   002,  003,2703.10,2221.73
    5,    10,    50,   0.7,   0.9,   0.6,    .5,     1,   000,  005,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   1.0,     1,   000,  005,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   1.5,     1,   000,  005,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   2.0,     1,   000,  005,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   2.5,     1,   000,  005,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   3.0,     0,   000,  005,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   3.5,     0,   000,  005,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   4.0,     0,   000,  005,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   4.5,     0,   000,  005,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   5.0,     0,   000,  005,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   5.5,     0,   001,  004,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.6,   6.0,     0,   003,  002,2708.53,2227.15
    5,    10,    50,   0.7,   0.9,   0.7,    .5,     1,   000,  005,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   1.0,     1,   000,  005,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   1.5,     1,   000,  005,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   2.0,     1,   000,  005,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   2.5,     1,   000,  005,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   3.0,     0,   000,  005,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   3.5,     0,   000,  005,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   4.0,     0,   000,  005,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   4.5,     0,   000,  005,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   5.0,     0,   000,  005,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   5.5,     0,   001,  004,2713.95,2232.58
    5,    10,    50,   0.7,   0.9,   0.7,   6.0,     0,   003,  002,2716.90,2230.54
    5,    10,    50,   0.7,   0.9,   0.8,    .5,     1,   000,  005,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   1.0,     1,   000,  005,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   1.5,     1,   000,  005,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   2.0,     1,   000,  005,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   2.5,     1,   000,  005,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   3.0,     0,   000,  005,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   3.5,     0,   000,  005,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   4.0,     0,   000,  005,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   4.5,     0,   000,  005,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   5.0,     0,   000,  005,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   5.5,     0,   001,  004,2719.38,2238.00
    5,    10,    50,   0.7,   0.9,   0.8,   6.0,     0,   003,  002,2722.07,2235.71
    5,    10,    50,   0.7,   0.9,   0.9,    .5,     1,   000,  005,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   1.0,     1,   000,  005,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   1.5,     1,   000,  005,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   2.0,     1,   000,  005,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   2.5,     1,   000,  005,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   3.0,     0,   000,  005,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   3.5,     0,   000,  005,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   4.0,     0,   000,  005,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   4.5,     0,   000,  005,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   5.0,     0,   000,  005,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   5.5,     0,   001,  004,2724.80,2243.43
    5,    10,    50,   0.7,   0.9,   0.9,   6.0,     0,   003,  002,2727.24,2240.88
    5,    10,    50,   0.7,   0.9,   1.0,    .5,     1,   000,  005,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   1.0,     1,   000,  005,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   1.5,     1,   000,  005,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   2.0,     1,   000,  005,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   2.5,     1,   000,  005,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   3.0,     0,   000,  005,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   3.5,     0,   000,  005,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   4.0,     0,   000,  005,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   4.5,     0,   000,  005,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   5.0,     0,   000,  005,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   5.5,     0,   001,  004,2730.23,2248.85
    5,    10,    50,   0.7,   0.9,   1.0,   6.0,     0,   003,  002,2732.41,2246.05
    5,    10,    50,   0.7,   1.0,   0.1,    .5,     1,   000,  005,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   1.0,     1,   000,  005,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   1.5,     1,   000,  005,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   2.0,     1,   000,  005,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   2.5,     1,   000,  005,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   3.0,     0,   000,  005,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   3.5,     0,   000,  005,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   4.0,     0,   000,  005,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   4.5,     0,   000,  005,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   5.0,     0,   000,  005,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   5.5,     0,   001,  004,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.1,   6.0,     0,   002,  003,2574.80,2066.50
    5,    10,    50,   0.7,   1.0,   0.2,    .5,     1,   000,  005,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   1.0,     1,   000,  005,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   1.5,     1,   000,  005,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   2.0,     1,   000,  005,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   2.5,     1,   000,  005,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   3.0,     0,   000,  005,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   3.5,     0,   000,  005,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   4.0,     0,   000,  005,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   4.5,     0,   000,  005,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   5.0,     0,   000,  005,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   5.5,     0,   001,  004,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.2,   6.0,     0,   002,  003,2578.79,2070.45
    5,    10,    50,   0.7,   1.0,   0.3,    .5,     1,   000,  005,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   1.0,     1,   000,  005,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   1.5,     1,   000,  005,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   2.0,     1,   000,  005,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   2.5,     1,   000,  005,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   3.0,     0,   000,  005,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   3.5,     0,   000,  005,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   4.0,     0,   000,  005,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   4.5,     0,   000,  005,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   5.0,     0,   000,  005,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   5.5,     0,   001,  004,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.3,   6.0,     0,   002,  003,2582.78,2074.40
    5,    10,    50,   0.7,   1.0,   0.4,    .5,     1,   000,  005,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   1.0,     1,   000,  005,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   1.5,     1,   000,  005,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   2.0,     1,   000,  005,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   2.5,     1,   000,  005,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   3.0,     0,   000,  005,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   3.5,     0,   000,  005,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   4.0,     0,   000,  005,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   4.5,     0,   000,  005,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   5.0,     0,   000,  005,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   5.5,     0,   001,  004,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.4,   6.0,     0,   002,  003,2586.78,2078.35
    5,    10,    50,   0.7,   1.0,   0.5,    .5,     1,   000,  005,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   1.0,     1,   000,  005,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   1.5,     1,   000,  005,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   2.0,     1,   000,  005,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   2.5,     1,   000,  005,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   3.0,     0,   000,  005,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   3.5,     0,   000,  005,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   4.0,     0,   000,  005,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   4.5,     0,   000,  005,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   5.0,     0,   000,  005,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   5.5,     0,   001,  004,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.5,   6.0,     0,   002,  003,2590.77,2082.30
    5,    10,    50,   0.7,   1.0,   0.6,    .5,     1,   000,  005,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   1.0,     1,   000,  005,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   1.5,     1,   000,  005,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   2.0,     1,   000,  005,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   2.5,     1,   000,  005,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   3.0,     0,   000,  005,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   3.5,     0,   000,  005,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   4.0,     0,   000,  005,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   4.5,     0,   000,  005,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   5.0,     0,   000,  005,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   5.5,     0,   001,  004,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.6,   6.0,     0,   002,  003,2594.76,2086.24
    5,    10,    50,   0.7,   1.0,   0.7,    .5,     1,   000,  005,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   1.0,     1,   000,  005,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   1.5,     1,   000,  005,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   2.0,     1,   000,  005,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   2.5,     1,   000,  005,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   3.0,     0,   000,  005,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   3.5,     0,   000,  005,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   4.0,     0,   000,  005,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   4.5,     0,   000,  005,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   5.0,     0,   000,  005,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   5.5,     0,   001,  004,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.7,   6.0,     0,   002,  003,2598.76,2090.19
    5,    10,    50,   0.7,   1.0,   0.8,    .5,     1,   000,  005,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   1.0,     1,   000,  005,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   1.5,     1,   000,  005,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   2.0,     1,   000,  005,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   2.5,     1,   000,  005,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   3.0,     0,   000,  005,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   3.5,     0,   000,  005,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   4.0,     0,   000,  005,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   4.5,     0,   000,  005,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   5.0,     0,   000,  005,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   5.5,     0,   001,  004,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.8,   6.0,     0,   002,  003,2602.75,2094.14
    5,    10,    50,   0.7,   1.0,   0.9,    .5,     1,   000,  005,2606.74,2098.09
    5,    10,    50,   0.7,   1.0,   0.9,   1.0,     1,   000,  005,2606.74,2098.09
    5,    10,    50,   0.7,   1.0,   0.9,   1.5,     1,   000,  005,2606.74,2098.09
    5,    10,    50,   0.7,   1.0,   0.9,   2.0,     1,   000,  005,2606.74,2098.09
    5,    10,    50,   0.7,   1.0,   0.9,   2.5,     1,   000,  005,2606.74,2098.09
    5,    10,    50,   0.7,   1.0,   0.9,   3.0,     0,   000,  005,2606.74,2098.09
